"Order_ID","Product","Quantity_Ordered","Price_Each","Order_Date","Purchase_Address"
"180675","ThinkPad Laptop","1","999.989990234375","2009-04-19 15:22:00.0000000","731 1st St, Atlanta, GA 30301"
"180676","Apple Airpods Headphones","1","150","2028-04-19 19:51:00.0000000","406 Maple St, Los Angeles, CA 90001"
"180676","27in FHD Monitor","1","149.99000549316406","2028-04-19 19:51:00.0000000","406 Maple St, Los Angeles, CA 90001"
"180677","AA Batteries (4-pack)","1","3.8399999141693115","2005-04-19 23:17:00.0000000","680 11th St, Atlanta, GA 30301"
"180678","Lightning Charging Cable","1","14.949999809265137","2017-04-19 17:04:00.0000000","225 Chestnut St, New York City, NY 10001"
"180679","Apple Airpods Headphones","1","150","2022-04-19 14:45:00.0000000","288 12th St, San Francisco, CA 94016"
"180680","AAA Batteries (4-pack)","1","2.9900000095367432","2013-04-19 17:41:00.0000000","686 Center St, San Francisco, CA 94016"
"180681","Bose SoundSport Headphones","1","99.989997863769531","2019-04-19 21:32:00.0000000","240 Jefferson St, San Francisco, CA 94016"
"180682","USB-C Charging Cable","1","11.949999809265137","2013-04-19 11:03:00.0000000","483 14th St, Seattle, WA 98101"
"180683","Apple Airpods Headphones","1","150","2014-04-19 22:26:00.0000000","107 Church St, New York City, NY 10001"
"180684","Wired Headphones","1","11.989999771118164","2021-04-19 23:45:00.0000000","731 Cherry St, San Francisco, CA 94016"
"180685","Apple Airpods Headphones","1","150","2027-04-19 15:15:00.0000000","826 Sunset St, Boston, MA 02215"
"180686","Wired Headphones","1","11.989999771118164","2015-04-19 12:27:00.0000000","796 5th St, San Francisco, CA 94016"
"180687","AA Batteries (4-pack)","1","3.8399999141693115","2022-04-19 18:21:00.0000000","104 10th St, San Francisco, CA 94016"
"180688","34in Ultrawide Monitor","1","379.989990234375","2030-04-19 15:55:00.0000000","918 South St, Seattle, WA 98101"
"180689","AA Batteries (4-pack)","2","3.8399999141693115","2014-04-19 14:49:00.0000000","350 10th St, San Francisco, CA 94016"
"180690","USB-C Charging Cable","1","11.949999809265137","2026-04-19 15:00:00.0000000","809 Jefferson St, San Francisco, CA 94016"
"180691","34in Ultrawide Monitor","1","379.989990234375","2028-04-19 13:08:00.0000000","199 14th St, Los Angeles, CA 90001"
"180692","USB-C Charging Cable","1","11.949999809265137","2011-04-19 08:36:00.0000000","879 1st St, Dallas, TX 75001"
"180693","AA Batteries (4-pack)","1","3.8399999141693115","2009-04-19 13:22:00.0000000","967 5th St, Seattle, WA 98101"
"180694","AA Batteries (4-pack)","2","3.8399999141693115","2024-04-19 18:44:00.0000000","698 Adams St, Boston, MA 02215"
"180695","Lightning Charging Cable","1","14.949999809265137","2009-04-19 22:18:00.0000000","731 Elm St, Austin, TX 73301"
"180696","AA Batteries (4-pack)","3","3.8399999141693115","2006-04-19 00:05:00.0000000","427 5th St, Los Angeles, CA 90001"
"180697","USB-C Charging Cable","1","11.949999809265137","2007-04-19 08:37:00.0000000","354 11th St, Los Angeles, CA 90001"
"180698","20in Monitor","1","109.98999786376953","2015-04-19 11:02:00.0000000","939 Pine St, San Francisco, CA 94016"
"180699","Lightning Charging Cable","1","14.949999809265137","2030-04-19 16:19:00.0000000","36 Lake St, Dallas, TX 75001"
"180700","Apple Airpods Headphones","1","150","2024-04-19 22:32:00.0000000","645 2nd St, Dallas, TX 75001"
"180701","ThinkPad Laptop","1","999.989990234375","2011-04-19 23:15:00.0000000","176 Hickory St, New York City, NY 10001"
"180702","27in FHD Monitor","1","149.99000549316406","2022-04-19 09:24:00.0000000","736 10th St, Los Angeles, CA 90001"
"180703","Apple Airpods Headphones","1","150","2025-04-19 13:28:00.0000000","895 West St, Seattle, WA 98101"
"180704","Lightning Charging Cable","1","14.949999809265137","2007-04-19 13:20:00.0000000","249 Park St, Seattle, WA 98101"
"180705","USB-C Charging Cable","1","11.949999809265137","2016-04-19 14:49:00.0000000","549 Sunset St, Seattle, WA 98101"
"180706","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 13:48:00.0000000","512 Main St, Atlanta, GA 30301"
"180707","Lightning Charging Cable","1","14.949999809265137","2020-04-19 19:22:00.0000000","516 Washington St, New York City, NY 10001"
"180708","AA Batteries (4-pack)","1","3.8399999141693115","2001-04-19 18:17:00.0000000","668 11th St, New York City, NY 10001"
"180709","Wired Headphones","1","11.989999771118164","2007-04-19 09:55:00.0000000","361 14th St, Los Angeles, CA 90001"
"180710","iPhone","1","700","2025-04-19 11:30:00.0000000","796 Meadow St, Atlanta, GA 30301"
"180711","iPhone","1","700","2001-04-19 08:37:00.0000000","322 Johnson St, Los Angeles, CA 90001"
"180712","27in FHD Monitor","1","149.99000549316406","2015-04-19 02:41:00.0000000","913 Dogwood St, New York City, NY 10001"
"180713","Lightning Charging Cable","1","14.949999809265137","2013-04-19 05:47:00.0000000","902 Maple St, Portland, OR 97035"
"180714","34in Ultrawide Monitor","1","379.989990234375","2003-04-19 21:00:00.0000000","913 13th St, San Francisco, CA 94016"
"180715","Wired Headphones","2","11.989999771118164","2022-04-19 11:42:00.0000000","743 Park St, Austin, TX 73301"
"180716","Wired Headphones","2","11.989999771118164","2024-04-19 12:56:00.0000000","744 1st St, San Francisco, CA 94016"
"180717","USB-C Charging Cable","1","11.949999809265137","2022-04-19 19:04:00.0000000","860 Jefferson St, New York City, NY 10001"
"180718","27in 4K Gaming Monitor","1","389.989990234375","2013-04-19 13:03:00.0000000","981 Walnut St, Seattle, WA 98101"
"180719","Apple Airpods Headphones","1","150","2009-04-19 18:15:00.0000000","153 Wilson St, Boston, MA 02215"
"180720","Bose SoundSport Headphones","1","99.989997863769531","2016-04-19 02:32:00.0000000","204 Washington St, Dallas, TX 75001"
"180721","AAA Batteries (4-pack)","2","2.9900000095367432","2022-04-19 17:17:00.0000000","5 Hill St, San Francisco, CA 94016"
"180722","USB-C Charging Cable","1","11.949999809265137","2007-04-19 23:57:00.0000000","268 Lake St, San Francisco, CA 94016"
"180723","Google Phone","1","600","2020-04-19 16:54:00.0000000","405 Center St, Los Angeles, CA 90001"
"180723","USB-C Charging Cable","1","11.949999809265137","2020-04-19 16:54:00.0000000","405 Center St, Los Angeles, CA 90001"
"180723","Bose SoundSport Headphones","1","99.989997863769531","2020-04-19 16:54:00.0000000","405 Center St, Los Angeles, CA 90001"
"180724","Apple Airpods Headphones","1","150","2015-04-19 22:09:00.0000000","997 West St, Boston, MA 02215"
"180725","Bose SoundSport Headphones","1","99.989997863769531","2006-04-19 11:38:00.0000000","694 Park St, Atlanta, GA 30301"
"180726","Wired Headphones","1","11.989999771118164","2024-04-19 09:35:00.0000000","636 Sunset St, Seattle, WA 98101"
"180727","AA Batteries (4-pack)","1","3.8399999141693115","2005-04-19 22:57:00.0000000","670 7th St, Los Angeles, CA 90001"
"180728","ThinkPad Laptop","1","999.989990234375","2022-04-19 20:27:00.0000000","376 Adams St, Portland, ME 04101"
"180729","USB-C Charging Cable","1","11.949999809265137","2014-04-19 10:08:00.0000000","757 11th St, San Francisco, CA 94016"
"180730","Lightning Charging Cable","1","14.949999809265137","2006-04-19 21:39:00.0000000","753 Wilson St, San Francisco, CA 94016"
"180731","AA Batteries (4-pack)","2","3.8399999141693115","2029-04-19 18:39:00.0000000","63 Cherry St, Boston, MA 02215"
"180732","Wired Headphones","1","11.989999771118164","2026-04-19 20:50:00.0000000","403 Willow St, San Francisco, CA 94016"
"180733","AA Batteries (4-pack)","1","3.8399999141693115","2003-04-19 19:59:00.0000000","710 12th St, San Francisco, CA 94016"
"180734","AAA Batteries (4-pack)","2","2.9900000095367432","2014-04-19 20:51:00.0000000","314 Highland St, San Francisco, CA 94016"
"180735","Flatscreen TV","1","300","2002-04-19 16:11:00.0000000","797 Meadow St, Dallas, TX 75001"
"180736","AA Batteries (4-pack)","1","3.8399999141693115","2017-04-19 14:29:00.0000000","842 2nd St, Los Angeles, CA 90001"
"180737","USB-C Charging Cable","2","11.949999809265137","2011-04-19 12:03:00.0000000","745 North St, Boston, MA 02215"
"180738","Bose SoundSport Headphones","1","99.989997863769531","2018-04-19 12:50:00.0000000","692 Park St, New York City, NY 10001"
"180739","Bose SoundSport Headphones","1","99.989997863769531","2017-04-19 20:33:00.0000000","907 9th St, Los Angeles, CA 90001"
"180740","Apple Airpods Headphones","1","150","2002-04-19 21:36:00.0000000","664 4th St, Dallas, TX 75001"
"180741","AAA Batteries (4-pack)","3","2.9900000095367432","2029-04-19 12:10:00.0000000","683 9th St, Austin, TX 73301"
"180742","Lightning Charging Cable","1","14.949999809265137","2005-04-19 14:06:00.0000000","268 West St, New York City, NY 10001"
"180743","USB-C Charging Cable","1","11.949999809265137","2006-04-19 18:24:00.0000000","675 Walnut St, San Francisco, CA 94016"
"180744","USB-C Charging Cable","2","11.949999809265137","2009-04-19 06:38:00.0000000","564 Meadow St, San Francisco, CA 94016"
"180745","34in Ultrawide Monitor","1","379.989990234375","2021-04-19 15:15:00.0000000","803 Chestnut St, San Francisco, CA 94016"
"180746","AAA Batteries (4-pack)","1","2.9900000095367432","2030-04-19 12:05:00.0000000","398 West St, New York City, NY 10001"
"180746","AAA Batteries (4-pack)","1","2.9900000095367432","2030-04-19 12:05:00.0000000","398 West St, New York City, NY 10001"
"180747","Lightning Charging Cable","1","14.949999809265137","2012-04-19 19:10:00.0000000","398 9th St, Los Angeles, CA 90001"
"180748","AAA Batteries (4-pack)","1","2.9900000095367432","2003-04-19 15:05:00.0000000","336 5th St, New York City, NY 10001"
"180749","ThinkPad Laptop","1","999.989990234375","2003-04-19 10:24:00.0000000","175 Dogwood St, Boston, MA 02215"
"180750","Lightning Charging Cable","1","14.949999809265137","2014-04-19 20:01:00.0000000","866 10th St, Austin, TX 73301"
"180751","Lightning Charging Cable","1","14.949999809265137","2024-04-19 10:44:00.0000000","255 10th St, Atlanta, GA 30301"
"180752","Bose SoundSport Headphones","1","99.989997863769531","2021-04-19 10:49:00.0000000","695 Maple St, San Francisco, CA 94016"
"180753","AAA Batteries (4-pack)","1","2.9900000095367432","2026-04-19 19:36:00.0000000","727 Lake St, New York City, NY 10001"
"180754","34in Ultrawide Monitor","1","379.989990234375","2028-04-19 12:59:00.0000000","71 Hickory St, New York City, NY 10001"
"180755","Bose SoundSport Headphones","1","99.989997863769531","2009-04-19 12:48:00.0000000","131 Madison St, Boston, MA 02215"
"180756","34in Ultrawide Monitor","1","379.989990234375","2023-04-19 06:14:00.0000000","93 Lake St, San Francisco, CA 94016"
"180757","Apple Airpods Headphones","1","150","2015-04-19 08:15:00.0000000","580 Elm St, Atlanta, GA 30301"
"180758","27in 4K Gaming Monitor","1","389.989990234375","2005-04-19 20:32:00.0000000","557 Ridge St, San Francisco, CA 94016"
"180759","Wired Headphones","1","11.989999771118164","2027-04-19 08:15:00.0000000","463 Hill St, San Francisco, CA 94016"
"180760","AAA Batteries (4-pack)","2","2.9900000095367432","2028-04-19 04:49:00.0000000","752 Madison St, Seattle, WA 98101"
"180761","USB-C Charging Cable","1","11.949999809265137","2015-04-19 13:17:00.0000000","560 Madison St, Seattle, WA 98101"
"180762","AA Batteries (4-pack)","1","3.8399999141693115","2004-04-19 16:24:00.0000000","742 Washington St, San Francisco, CA 94016"
"180763","AAA Batteries (4-pack)","2","2.9900000095367432","2013-04-19 16:51:00.0000000","317 South St, Seattle, WA 98101"
"180764","34in Ultrawide Monitor","1","379.989990234375","2013-04-19 11:27:00.0000000","423 Wilson St, Atlanta, GA 30301"
"180765","USB-C Charging Cable","1","11.949999809265137","2017-04-19 12:23:00.0000000","514 Adams St, New York City, NY 10001"
"180766","AA Batteries (4-pack)","1","3.8399999141693115","2027-04-19 20:56:00.0000000","943 13th St, Los Angeles, CA 90001"
"180767","iPhone","1","700","2012-04-19 18:05:00.0000000","456 North St, San Francisco, CA 94016"
"180768","Wired Headphones","1","11.989999771118164","2014-04-19 22:50:00.0000000","917 Jefferson St, New York City, NY 10001"
"180769","AA Batteries (4-pack)","3","3.8399999141693115","2004-04-19 20:49:00.0000000","74 1st St, New York City, NY 10001"
"180770","AA Batteries (4-pack)","1","3.8399999141693115","2018-04-19 19:17:00.0000000","970 Sunset St, New York City, NY 10001"
"180771","AA Batteries (4-pack)","1","3.8399999141693115","2016-04-19 21:28:00.0000000","728 Meadow St, Los Angeles, CA 90001"
"180772","Wired Headphones","1","11.989999771118164","2018-04-19 08:56:00.0000000","418 Maple St, Portland, OR 97035"
"180773","27in FHD Monitor","1","149.99000549316406","2012-04-19 16:42:00.0000000","77 Pine St, Dallas, TX 75001"
"180774","Bose SoundSport Headphones","1","99.989997863769531","2013-04-19 14:22:00.0000000","210 13th St, San Francisco, CA 94016"
"180775","AAA Batteries (4-pack)","1","2.9900000095367432","2018-04-19 12:53:00.0000000","423 8th St, Seattle, WA 98101"
"180776","AA Batteries (4-pack)","1","3.8399999141693115","2023-04-19 19:37:00.0000000","767 Spruce St, San Francisco, CA 94016"
"180777","Google Phone","1","600","2013-04-19 13:39:00.0000000","223 Main St, Los Angeles, CA 90001"
"180778","AAA Batteries (4-pack)","1","2.9900000095367432","2009-04-19 21:19:00.0000000","66 Maple St, Portland, OR 97035"
"180779","AA Batteries (4-pack)","1","3.8399999141693115","2025-04-19 14:14:00.0000000","798 13th St, Dallas, TX 75001"
"180780","Lightning Charging Cable","1","14.949999809265137","2023-04-19 18:17:00.0000000","127 Cherry St, Dallas, TX 75001"
"180781","USB-C Charging Cable","1","11.949999809265137","2001-04-19 18:40:00.0000000","17 Pine St, Portland, OR 97035"
"180782","AAA Batteries (4-pack)","2","2.9900000095367432","2008-04-19 01:05:00.0000000","891 Hill St, Dallas, TX 75001"
"180783","27in 4K Gaming Monitor","1","389.989990234375","2003-04-19 13:03:00.0000000","984 1st St, Seattle, WA 98101"
"180784","Apple Airpods Headphones","1","150","2025-04-19 12:17:00.0000000","322 Center St, San Francisco, CA 94016"
"180785","AAA Batteries (4-pack)","1","2.9900000095367432","2004-04-19 10:36:00.0000000","962 Cedar St, New York City, NY 10001"
"180786","USB-C Charging Cable","1","11.949999809265137","2022-04-19 20:42:00.0000000","988 Cedar St, San Francisco, CA 94016"
"180787","USB-C Charging Cable","1","11.949999809265137","2017-04-19 17:30:00.0000000","586 9th St, Los Angeles, CA 90001"
"180788","iPhone","1","700","2015-04-19 16:53:00.0000000","418 2nd St, New York City, NY 10001"
"180789","27in 4K Gaming Monitor","1","389.989990234375","2004-04-19 14:39:00.0000000","366 West St, Boston, MA 02215"
"180790","AA Batteries (4-pack)","4","3.8399999141693115","2003-04-19 17:01:00.0000000","626 7th St, Boston, MA 02215"
"180791","Apple Airpods Headphones","1","150","2021-04-19 09:40:00.0000000","470 Maple St, Seattle, WA 98101"
"180792","Bose SoundSport Headphones","1","99.989997863769531","2022-04-19 08:24:00.0000000","623 West St, Portland, ME 04101"
"180793","Lightning Charging Cable","1","14.949999809265137","2024-04-19 15:45:00.0000000","749 River St, Atlanta, GA 30301"
"180794","AAA Batteries (4-pack)","1","2.9900000095367432","2030-04-19 08:01:00.0000000","126 Highland St, Seattle, WA 98101"
"180795","Bose SoundSport Headphones","1","99.989997863769531","2011-04-19 08:26:00.0000000","806 5th St, Portland, OR 97035"
"180796","AAA Batteries (4-pack)","2","2.9900000095367432","2028-04-19 10:48:00.0000000","63 13th St, Los Angeles, CA 90001"
"180797","AAA Batteries (4-pack)","1","2.9900000095367432","2017-04-19 12:02:00.0000000","945 11th St, New York City, NY 10001"
"180797","27in 4K Gaming Monitor","1","389.989990234375","2017-04-19 12:02:00.0000000","945 11th St, New York City, NY 10001"
"180798","USB-C Charging Cable","1","11.949999809265137","2003-04-19 12:10:00.0000000","683 2nd St, San Francisco, CA 94016"
"180799","34in Ultrawide Monitor","1","379.989990234375","2017-04-19 20:59:00.0000000","496 Elm St, San Francisco, CA 94016"
"180800","Wired Headphones","1","11.989999771118164","2015-04-19 20:11:00.0000000","56 11th St, Atlanta, GA 30301"
"180801","Lightning Charging Cable","1","14.949999809265137","2025-04-19 08:51:00.0000000","434 Church St, Boston, MA 02215"
"180802","Flatscreen TV","1","300","2004-04-19 12:26:00.0000000","776 Elm St, New York City, NY 10001"
"180803","USB-C Charging Cable","2","11.949999809265137","2012-04-19 20:51:00.0000000","868 6th St, Seattle, WA 98101"
"180804","27in 4K Gaming Monitor","1","389.989990234375","2023-04-19 09:00:00.0000000","785 Elm St, Seattle, WA 98101"
"180805","Lightning Charging Cable","2","14.949999809265137","2028-04-19 22:12:00.0000000","757 Willow St, Portland, OR 97035"
"180806","Wired Headphones","1","11.989999771118164","2012-04-19 11:58:00.0000000","511 8th St, Boston, MA 02215"
"180807","20in Monitor","1","109.98999786376953","2021-04-19 12:22:00.0000000","918 14th St, Boston, MA 02215"
"180808","USB-C Charging Cable","1","11.949999809265137","2011-04-19 10:00:00.0000000","79 Madison St, San Francisco, CA 94016"
"180809","ThinkPad Laptop","1","999.989990234375","2020-04-19 22:43:00.0000000","553 Cherry St, New York City, NY 10001"
"180810","AAA Batteries (4-pack)","1","2.9900000095367432","2021-04-19 11:02:00.0000000","30 2nd St, New York City, NY 10001"
"180811","iPhone","1","700","2025-04-19 12:32:00.0000000","178 8th St, Los Angeles, CA 90001"
"180812","Lightning Charging Cable","1","14.949999809265137","2016-04-19 16:18:00.0000000","47 Church St, Boston, MA 02215"
"180813","Wired Headphones","1","11.989999771118164","2016-04-19 11:06:00.0000000","123 Sunset St, Seattle, WA 98101"
"180814","Vareebadd Phone","1","400","2018-04-19 15:35:00.0000000","684 Lakeview St, New York City, NY 10001"
"180814","USB-C Charging Cable","1","11.949999809265137","2018-04-19 15:35:00.0000000","684 Lakeview St, New York City, NY 10001"
"180815","USB-C Charging Cable","1","11.949999809265137","2017-04-19 22:57:00.0000000","570 2nd St, New York City, NY 10001"
"180816","Wired Headphones","1","11.989999771118164","2012-04-19 01:05:00.0000000","289 Jefferson St, Los Angeles, CA 90001"
"180817","Lightning Charging Cable","1","14.949999809265137","2013-04-19 18:33:00.0000000","563 13th St, Los Angeles, CA 90001"
"180817","Lightning Charging Cable","1","14.949999809265137","2013-04-19 18:33:00.0000000","563 13th St, Los Angeles, CA 90001"
"180818","Vareebadd Phone","1","400","2001-04-19 11:05:00.0000000","495 Main St, Dallas, TX 75001"
"180819","27in 4K Gaming Monitor","1","389.989990234375","2018-04-19 11:26:00.0000000","438 10th St, Portland, OR 97035"
"180820","AA Batteries (4-pack)","1","3.8399999141693115","2021-04-19 00:24:00.0000000","14 Pine St, Seattle, WA 98101"
"180821","34in Ultrawide Monitor","1","379.989990234375","2028-04-19 17:26:00.0000000","564 2nd St, Boston, MA 02215"
"180822","Wired Headphones","1","11.989999771118164","2019-04-19 15:12:00.0000000","584 Highland St, Dallas, TX 75001"
"180823","Lightning Charging Cable","1","14.949999809265137","2010-04-19 09:41:00.0000000","60 Adams St, Austin, TX 73301"
"180824","Apple Airpods Headphones","1","150","2022-04-19 05:18:00.0000000","94 West St, Atlanta, GA 30301"
"180825","Wired Headphones","1","11.989999771118164","2017-04-19 13:28:00.0000000","491 Hill St, New York City, NY 10001"
"180826","Lightning Charging Cable","1","14.949999809265137","2006-04-19 13:05:00.0000000","188 Maple St, Boston, MA 02215"
"180827","Macbook Pro Laptop","1","1700","2021-04-19 09:37:00.0000000","398 Lincoln St, Los Angeles, CA 90001"
"180828","AA Batteries (4-pack)","2","3.8399999141693115","2024-04-19 09:52:00.0000000","485 Madison St, Los Angeles, CA 90001"
"180829","AAA Batteries (4-pack)","1","2.9900000095367432","2017-04-19 14:11:00.0000000","928 Dogwood St, San Francisco, CA 94016"
"180830","Apple Airpods Headphones","1","150","2013-04-19 12:04:00.0000000","459 5th St, Seattle, WA 98101"
"180830","AAA Batteries (4-pack)","1","2.9900000095367432","2013-04-19 12:04:00.0000000","459 5th St, Seattle, WA 98101"
"180831","AAA Batteries (4-pack)","3","2.9900000095367432","2024-04-19 19:27:00.0000000","88 14th St, Los Angeles, CA 90001"
"180832","Apple Airpods Headphones","1","150","2026-04-19 13:20:00.0000000","39 Ridge St, Los Angeles, CA 90001"
"180833","USB-C Charging Cable","1","11.949999809265137","2010-04-19 23:48:00.0000000","476 Spruce St, Los Angeles, CA 90001"
"180834","Macbook Pro Laptop","1","1700","2029-04-19 08:08:00.0000000","12 Washington St, New York City, NY 10001"
"180835","Apple Airpods Headphones","1","150","2018-04-19 12:22:00.0000000","164 Chestnut St, Dallas, TX 75001"
"180836","USB-C Charging Cable","1","11.949999809265137","2024-04-19 14:44:00.0000000","310 Johnson St, New York City, NY 10001"
"180837","AA Batteries (4-pack)","1","3.8399999141693115","2021-04-19 14:59:00.0000000","575 9th St, Boston, MA 02215"
"180838","AA Batteries (4-pack)","1","3.8399999141693115","2014-04-19 17:24:00.0000000","43 Chestnut St, Seattle, WA 98101"
"180839","Bose SoundSport Headphones","1","99.989997863769531","2010-04-19 16:17:00.0000000","215 Lakeview St, New York City, NY 10001"
"180840","Lightning Charging Cable","1","14.949999809265137","2020-04-19 20:05:00.0000000","349 Park St, Los Angeles, CA 90001"
"180841","Wired Headphones","1","11.989999771118164","2019-04-19 08:46:00.0000000","812 Main St, Seattle, WA 98101"
"180842","Lightning Charging Cable","2","14.949999809265137","2012-04-19 08:25:00.0000000","749 Lakeview St, Dallas, TX 75001"
"180843","AA Batteries (4-pack)","3","3.8399999141693115","2001-04-19 13:51:00.0000000","138 5th St, Los Angeles, CA 90001"
"180844","AA Batteries (4-pack)","2","3.8399999141693115","2020-04-19 19:59:00.0000000","340 Spruce St, Boston, MA 02215"
"180845","Wired Headphones","3","11.989999771118164","2014-04-19 14:13:00.0000000","353 Meadow St, Dallas, TX 75001"
"180846","ThinkPad Laptop","1","999.989990234375","2012-04-19 17:40:00.0000000","297 9th St, Atlanta, GA 30301"
"180847","AAA Batteries (4-pack)","1","2.9900000095367432","2011-04-19 11:27:00.0000000","358 7th St, Los Angeles, CA 90001"
"180848","AA Batteries (4-pack)","2","3.8399999141693115","2010-04-19 13:10:00.0000000","290 9th St, Boston, MA 02215"
"180849","Lightning Charging Cable","1","14.949999809265137","2001-04-19 20:01:00.0000000","629 Dogwood St, Dallas, TX 75001"
"180850","Lightning Charging Cable","1","14.949999809265137","2015-04-19 08:19:00.0000000","194 Elm St, Portland, OR 97035"
"180851","Flatscreen TV","1","300","2028-04-19 20:30:00.0000000","40 13th St, Austin, TX 73301"
"180852","AA Batteries (4-pack)","1","3.8399999141693115","2002-04-19 09:47:00.0000000","328 Center St, Boston, MA 02215"
"180853","34in Ultrawide Monitor","1","379.989990234375","2002-04-19 00:41:00.0000000","433 Jefferson St, Boston, MA 02215"
"180854","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 10:17:00.0000000","487 Elm St, Boston, MA 02215"
"180855","AA Batteries (4-pack)","1","3.8399999141693115","2013-04-19 14:21:00.0000000","166 Elm St, Los Angeles, CA 90001"
"180856","AA Batteries (4-pack)","1","3.8399999141693115","2023-04-19 07:57:00.0000000","138 6th St, Boston, MA 02215"
"180857","Bose SoundSport Headphones","1","99.989997863769531","2022-04-19 13:07:00.0000000","392 Jackson St, Dallas, TX 75001"
"180857","AA Batteries (4-pack)","1","3.8399999141693115","2022-04-19 13:07:00.0000000","392 Jackson St, Dallas, TX 75001"
"180858","USB-C Charging Cable","2","11.949999809265137","2018-04-19 19:21:00.0000000","398 Lakeview St, New York City, NY 10001"
"180859","Wired Headphones","1","11.989999771118164","2030-04-19 22:04:00.0000000","800 2nd St, Los Angeles, CA 90001"
"180860","34in Ultrawide Monitor","1","379.989990234375","2011-04-19 01:06:00.0000000","975 Wilson St, Austin, TX 73301"
"180861","AA Batteries (4-pack)","1","3.8399999141693115","2021-04-19 21:48:00.0000000","874 Lincoln St, San Francisco, CA 94016"
"180862","AA Batteries (4-pack)","1","3.8399999141693115","2001-04-19 13:06:00.0000000","115 7th St, San Francisco, CA 94016"
"180863","AA Batteries (4-pack)","2","3.8399999141693115","2018-04-19 11:47:00.0000000","357 Adams St, Boston, MA 02215"
"180864","Wired Headphones","1","11.989999771118164","2008-04-19 09:01:00.0000000","234 Wilson St, San Francisco, CA 94016"
"180865","iPhone","1","700","2012-04-19 10:06:00.0000000","520 Lincoln St, San Francisco, CA 94016"
"180866","Google Phone","1","600","2027-04-19 16:33:00.0000000","472 Lakeview St, Boston, MA 02215"
"180867","Wired Headphones","1","11.989999771118164","2002-04-19 12:43:00.0000000","72 Lincoln St, Portland, OR 97035"
"180868","27in 4K Gaming Monitor","1","389.989990234375","2019-04-19 13:19:00.0000000","908 River St, New York City, NY 10001"
"180869","Lightning Charging Cable","1","14.949999809265137","2017-04-19 08:13:00.0000000","859 10th St, San Francisco, CA 94016"
"180870","Apple Airpods Headphones","1","150","2007-04-19 01:41:00.0000000","134 Wilson St, Seattle, WA 98101"
"180871","Wired Headphones","1","11.989999771118164","2023-04-19 13:18:00.0000000","74 Church St, Austin, TX 73301"
"180872","USB-C Charging Cable","1","11.949999809265137","2030-04-19 20:22:00.0000000","255 Spruce St, Los Angeles, CA 90001"
"180873","USB-C Charging Cable","2","11.949999809265137","2006-04-19 11:05:00.0000000","151 8th St, San Francisco, CA 94016"
"180874","Google Phone","1","600","2001-04-19 19:36:00.0000000","191 Forest St, Boston, MA 02215"
"180874","Bose SoundSport Headphones","1","99.989997863769531","2001-04-19 19:36:00.0000000","191 Forest St, Boston, MA 02215"
"180875","Bose SoundSport Headphones","1","99.989997863769531","2005-04-19 20:05:00.0000000","1 14th St, New York City, NY 10001"
"180876","USB-C Charging Cable","1","11.949999809265137","2007-04-19 16:07:00.0000000","162 2nd St, Dallas, TX 75001"
"180877","AA Batteries (4-pack)","2","3.8399999141693115","2005-04-19 16:52:00.0000000","186 Maple St, Boston, MA 02215"
"180878","34in Ultrawide Monitor","1","379.989990234375","2027-04-19 01:44:00.0000000","334 Sunset St, San Francisco, CA 94016"
"180879","AA Batteries (4-pack)","1","3.8399999141693115","2007-04-19 13:42:00.0000000","812 North St, Los Angeles, CA 90001"
"180880","Apple Airpods Headphones","1","150","2006-04-19 08:02:00.0000000","346 10th St, Boston, MA 02215"
"180881","AA Batteries (4-pack)","1","3.8399999141693115","2004-04-19 05:51:00.0000000","803 Meadow St, Los Angeles, CA 90001"
"180882","USB-C Charging Cable","1","11.949999809265137","2030-04-19 09:59:00.0000000","305 9th St, Atlanta, GA 30301"
"180883","LG Dryer","1","600","2002-04-19 16:07:00.0000000","185 1st St, Portland, OR 97035"
"180884","iPhone","1","700","2014-04-19 23:36:00.0000000","1 Hickory St, Atlanta, GA 30301"
"180884","Lightning Charging Cable","1","14.949999809265137","2014-04-19 23:36:00.0000000","1 Hickory St, Atlanta, GA 30301"
"180884","Wired Headphones","1","11.989999771118164","2014-04-19 23:36:00.0000000","1 Hickory St, Atlanta, GA 30301"
"180885","Google Phone","1","600","2013-04-19 18:45:00.0000000","580 Hill St, Los Angeles, CA 90001"
"180886","Apple Airpods Headphones","1","150","2025-04-19 18:11:00.0000000","65 Main St, Seattle, WA 98101"
"180887","Google Phone","1","600","2028-04-19 19:08:00.0000000","248 Pine St, Austin, TX 73301"
"180888","Bose SoundSport Headphones","1","99.989997863769531","2021-04-19 14:49:00.0000000","962 6th St, Seattle, WA 98101"
"180889","27in FHD Monitor","1","149.99000549316406","2015-04-19 14:29:00.0000000","71 Lincoln St, Boston, MA 02215"
"180890","USB-C Charging Cable","2","11.949999809265137","2030-04-19 13:47:00.0000000","990 Main St, Portland, OR 97035"
"180891","27in 4K Gaming Monitor","1","389.989990234375","2018-04-19 12:32:00.0000000","911 Elm St, New York City, NY 10001"
"180892","AA Batteries (4-pack)","1","3.8399999141693115","2019-04-19 14:33:00.0000000","696 12th St, Dallas, TX 75001"
